日期,时间,功率(KW)
5月26日,13:15,3963.2
5月26日,13:00,3961.6
5月26日,12:45,3651.2
5月26日,12:30,3936
5月26日,12:15,3976
5月26日,12:00,3366.4
5月26日,11:45,2918.4
5月26日,11:30,3955.2
5月26日,11:15,3824
5月26日,11:00,2788.8
5月26日,10:45,1779.2
5月26日,10:30,1878.4
5月26日,10:15,1862.4
5月26日,10:00,1675.2
5月26日,9:45,1827.2
5月26日,9:30,2078.4
5月26日,9:15,1801.6
5月26日,9:00,2416
5月26日,8:45,2083.2
5月26日,8:30,1984
5月26日,8:15,2472
5月26日,8:00,1969.6
5月26日,7:45,1641.6
5月26日,7:30,1840
5月26日,7:15,1916.8
5月26日,7:00,2129.6
5月26日,6:45,2054.4
5月26日,6:30,1966.4
5月26日,6:15,1987.2
5月26日,6:00,2150.4
5月26日,5:45,2139.2
5月26日,5:30,2396.8
5月26日,5:15,2952
5月26日,5:00,2305.6
5月26日,4:45,2800
5月26日,4:30,2652.8
5月26日,4:15,2793.6
5月26日,4:00,2502.4
5月26日,3:45,2563.2
5月26日,3:30,2654.4
5月26日,3:15,2934.4
5月26日,3:00,2664
5月26日,2:45,2577.6
5月26日,2:30,2798.4
5月26日,2:15,2651.2
5月26日,2:00,2814.4
5月26日,1:45,2913.6
5月26日,1:30,3024
5月26日,1:15,2984
5月26日,1:00,2905.6
5月26日,0:45,2588.8
5月26日,0:30,2380.8
5月26日,0:15,2411.2
5月26日,0:00,2238.4
5月25日,23:45,2238.4
5月25日,23:30,2020.8
5月25日,23:15,2339.2
5月25日,23:00,2814.4
5月25日,22:45,2996.8
5月25日,22:30,2971.2
5月25日,22:15,3016
5月25日,22:00,2915.2
5月25日,21:45,2516.8
5月25日,21:30,2907.2
5月25日,21:15,2785.6
5月25日,21:00,2819.2
5月25日,20:45,3036.8
5月25日,20:30,2358.4
5月25日,20:15,1940.8
5月25日,20:00,2795.2
5月25日,19:45,2481.6
5月25日,19:30,2958.4
5月25日,19:15,3200
5月25日,19:00,2625.6
5月25日,18:45,2729.6
5月25日,18:30,2923.2
5月25日,18:15,2830.4
5月25日,18:00,3171.2
5月25日,17:45,2960
5月25日,17:30,3073.6
5月25日,17:15,3219.2
5月25日,17:00,2931.2
5月25日,16:45,2392
5月25日,16:30,2475.2
5月25日,16:15,2273.6
5月25日,16:00,1984
5月25日,15:45,1771.2
5月25日,15:30,1683.2
5月25日,15:15,1779.2
5月25日,15:00,2616
5月25日,14:45,2304
5月25日,14:30,2484.8
5月25日,14:15,2177.6
5月25日,14:00,2374.4
5月25日,13:45,3048
5月25日,13:30,2918.4
5月25日,13:15,3257.6
5月25日,13:00,3155.2
5月25日,12:45,2931.2
5月25日,12:30,2491.2
5月25日,12:15,2657.6
5月25日,12:00,2640
5月25日,11:45,2625.6
5月25日,11:30,2960
5月25日,11:15,2705.6
5月25日,11:00,1819.2
5月25日,10:45,828.8
5月25日,10:30,726.4
5月25日,10:15,579.2
5月25日,10:00,721.6
5月25日,9:45,1337.6
5月25日,9:30,979.2
5月25日,9:15,1153.6
5月25日,9:00,2182.4
5月25日,8:45,2350.4
5月25日,8:30,1928
5月25日,8:15,1336
5月25日,8:00,1380.8
5月25日,7:45,1484.8
5月25日,7:30,1627.2
5月25日,7:15,1673.6
5月25日,7:00,1998.4
5月25日,6:45,2195.2
5月25日,6:30,2004.8
5月25日,6:15,1868.8
5月25日,6:00,2345.6
5月25日,5:45,2377.6
5月25日,5:30,2950.4
5月25日,5:15,3040
5月25日,5:00,2822.4
5月25日,4:45,3120
5月25日,4:30,3227.2
5月25日,4:15,3441.6
5月25日,4:00,3382.4
5月25日,3:45,3043.2
5月25日,3:30,3457.6
5月25日,3:15,3585.6
5月25日,3:00,3316.8
5月25日,2:45,3497.6
5月25日,2:30,3203.2
5月25日,2:15,3268.8
5月25日,2:00,3160
5月25日,1:45,3515.2
5月25日,1:30,2827.2
5月25日,1:15,3126.4
5月25日,1:00,3044.8
5月25日,0:45,3576
5月25日,0:30,3480
5月25日,0:15,3268.8
5月25日,0:00,2585.6
5月24日,23:45,2174.4
5月24日,23:30,1928
5月24日,23:15,2516.8
5月24日,23:00,3164.8
5月24日,22:45,3056
5月24日,22:30,3070.4
5月24日,22:15,2662.4
5月24日,22:00,3152
5月24日,21:45,3412.8
5月24日,21:30,3270.4
5月24日,21:15,2902.4
5月24日,21:00,2814.4
5月24日,20:45,2680
5月24日,20:30,2675.2
5月24日,20:15,2441.6
5月24日,20:00,2163.2
5月24日,19:45,1876.8
5月24日,19:30,2248
5月24日,19:15,2332.8
5月24日,19:00,2238.4
5月24日,18:45,2478.4
5月24日,18:30,2184
5月24日,18:15,1998.4
5月24日,18:00,2332.8
5月24日,17:45,2347.2
5月24日,17:30,2288
5月24日,17:15,2166.4
5月24日,17:00,1910.4
5月24日,16:45,1096
5月24日,16:30,1052.8
5月24日,16:15,1348.8
5月24日,16:00,1128
5月24日,15:45,1123.2
5月24日,15:30,1198.4
5月24日,15:15,992
5月24日,15:00,1870.4
5月24日,14:45,1945.6
5月24日,14:30,1881.6
5月24日,14:15,2259.2
5月24日,14:00,2188.8
5月24日,13:45,1964.8
5月24日,13:30,2075.2
5月24日,13:15,2406.4
5月24日,13:00,2804.8
5月24日,12:45,3075.2
5月24日,12:30,2673.6
5月24日,12:15,2505.6
5月24日,12:00,2817.6
5月24日,11:45,2987.2
5月24日,11:30,3168
5月24日,11:15,3052.8
5月24日,11:00,1497.6
5月24日,10:45,987.2
5月24日,10:30,1091.2
5月24日,10:15,904
5月24日,10:00,1526.4
5月24日,9:45,1192
5月24日,9:30,1342.4
5月24日,9:15,1236.8
5月24日,9:00,2529.6
5月24日,8:45,1851.2
5月24日,8:30,1649.6
5月24日,8:15,1411.2
5月24日,8:00,1048
5月24日,7:45,1153.6
5月24日,7:30,955.2
5月24日,7:15,822.4
5月24日,7:00,923.2
5月24日,6:45,1062.4
5月24日,6:30,958.4
5月24日,6:15,1292.8
5月24日,6:00,1153.6
5月24日,5:45,1252.8
5月24日,5:30,1739.2
5月24日,5:15,1846.4
5月24日,5:00,1635.2
5月24日,4:45,1811.2
5月24日,4:30,1848
5月24日,4:15,1745.6
5月24日,4:00,2038.4
5月24日,3:45,1960
5月24日,3:30,1875.2
5月24日,3:15,1872
5月24日,3:00,1891.2
5月24日,2:45,1860.8
5月24日,2:30,1638.4
5月24日,2:15,1571.2
5月24日,2:00,1580.8
5月24日,1:45,1923.2
5月24日,1:30,1952
5月24日,1:15,1713.6
5月24日,1:00,1662.4
5月24日,0:45,1921.6
5月24日,0:30,2230.4
5月24日,0:15,2094.4
5月24日,0:00,1868.8
5月23日,23:45,1840
5月23日,23:30,1635.2
5月23日,23:15,1705.6
5月23日,23:00,2035.2
5月23日,22:45,1958.4
5月23日,22:30,2070.4
5月23日,22:15,1993.6
5月23日,22:00,2008
5月23日,21:45,1961.6
5月23日,21:30,2060.8
5月23日,21:15,1872
5月23日,21:00,2187.2
5月23日,20:45,2059.2
5月23日,20:30,2368
5月23日,20:15,1947.2
5月23日,20:00,1936
5月23日,19:45,1886.4
5月23日,19:30,1652.8
5月23日,19:15,1860.8
5月23日,19:00,2012.8
5月23日,18:45,2001.6
5月23日,18:30,2286.4
5月23日,18:15,2048
5月23日,18:00,1822.4
5月23日,17:45,2110.4
5月23日,17:30,1865.6
5月23日,17:15,2192
5月23日,17:00,1808
5月23日,16:45,1300.8
5月23日,16:30,1318.4
5月23日,16:15,902.4
5月23日,16:00,1086.4
5月23日,15:45,670.4
5月23日,15:30,379.2
5月23日,15:15,492.8
5月23日,15:00,1699.2
5月23日,14:45,1427.2
5月23日,14:30,1483.2
5月23日,14:15,1491.2
5月23日,14:00,1640
5月23日,13:45,1515.2
5月23日,13:30,1464
5月23日,13:15,1289.6
5月23日,13:00,2300.8
5月23日,12:45,2252.8
5月23日,12:30,2328
5月23日,12:15,2232
5月23日,12:00,2212.8
5月23日,11:45,2364.8
5月23日,11:30,2696
5月23日,11:15,2462.4
5月23日,11:00,1425.6
5月23日,10:45,1052.8
5月23日,10:30,899.2
5月23日,10:15,299.2
5月23日,10:00,577.6
5月23日,9:45,715.2
5月23日,9:30,1272
5月23日,9:15,1459.2
5月23日,9:00,2265.6
5月23日,8:45,1753.6
5月23日,8:30,1209.6
5月23日,8:15,844.8
5月23日,8:00,980.8
5月23日,7:45,1091.2
5月23日,7:30,806.4
5月23日,7:15,1156.8
5月23日,7:00,944
5月23日,6:45,1004.8
5月23日,6:30,1273.6
5月23日,6:15,1038.4
5月23日,6:00,926.4
5月23日,5:45,849.6
5月23日,5:30,1339.2
5月23日,5:15,1372.8
5月23日,5:00,1502.4
5月23日,4:45,1606.4
5月23日,4:30,1884.8
5月23日,4:15,1830.4
5月23日,4:00,1886.4
5月23日,3:45,1934.4
5月23日,3:30,1827.2
5月23日,3:15,1870.4
5月23日,3:00,2096
5月23日,2:45,2033.6
5月23日,2:30,1944
5月23日,2:15,1747.2
5月23日,2:00,1742.4
5月23日,1:45,2108.8
5月23日,1:30,1872
5月23日,1:15,1766.4
5月23日,1:00,2017.6
5月23日,0:45,1958.4
5月23日,0:30,1900.8
5月23日,0:15,1708.8
5月23日,0:00,1604.8
5月22日,23:45,1659.2
5月22日,23:30,1348.8
5月22日,23:15,1700.8
5月22日,23:00,1843.2
5月22日,22:45,2134.4
5月22日,22:30,1660.8
5月22日,22:15,1600
5月22日,22:00,1443.2
5月22日,21:45,1446.4
5月22日,21:30,1654.4
5月22日,21:15,1772.8
5月22日,21:00,1921.6
5月22日,20:45,1870.4
5月22日,20:30,1678.4
5月22日,20:15,1480
5月22日,20:00,1412.8
5月22日,19:45,1587.2
5月22日,19:30,1568
5月22日,19:15,2164.8
5月22日,19:00,2484.8
5月22日,18:45,2198.4
5月22日,18:30,2307.2
5月22日,18:15,2100.8
5月22日,18:00,1995.2
5月22日,17:45,2283.2
5月22日,17:30,2812.8
5月22日,17:15,2800
5月22日,17:00,2272
5月22日,16:45,1984
5月22日,16:30,2310.4
5月22日,16:15,2051.2
5月22日,16:00,1948.8
5月22日,15:45,2230.4
5月22日,15:30,2084.8
5月22日,15:15,1508.8
5月22日,15:00,2774.4
5月22日,14:45,2937.6
5月22日,14:30,3057.6
5月22日,14:15,2249.6
5月22日,14:00,2385.6
5月22日,13:45,2888
5月22日,13:30,3022.4
5月22日,13:15,2851.2
5月22日,13:00,3587.2
5月22日,12:45,3488
5月22日,12:30,3398.4
5月22日,12:15,3084.8
5月22日,12:00,3070.4
5月22日,11:45,3454.4
5月22日,11:30,3379.2
5月22日,11:15,3329.6
5月22日,11:00,2537.6
5月22日,10:45,1516.8
5月22日,10:30,880
5月22日,10:15,1041.6
5月22日,10:00,1292.8
5月22日,9:45,1252.8
5月22日,9:30,1702.4
5月22日,9:15,1603.2
5月22日,9:00,2105.6
5月22日,8:45,1712
5月22日,8:30,1545.6
5月22日,8:15,1635.2
5月22日,8:00,1056
5月22日,7:45,1248
5月22日,7:30,1120
5月22日,7:15,1208
5月22日,7:00,1246.4
5月22日,6:45,1521.6
5月22日,6:30,1403.2
5月22日,6:15,1337.6
5月22日,6:00,1067.2
5月22日,5:45,1236.8
5月22日,5:30,1200
5月22日,5:15,1604.8
5月22日,5:00,1340.8
5月22日,4:45,1507.2
5月22日,4:30,1707.2
5月22日,4:15,1585.6
5月22日,4:00,1636.8
5月22日,3:45,1419.2
5月22日,3:30,1254.4
5月22日,3:15,1262.4
5月22日,3:00,1676.8
5月22日,2:45,1579.2
5月22日,2:30,1628.8
5月22日,2:15,1420.8
5月22日,2:00,1616
5月22日,1:45,1608
5月22日,1:30,1579.2
5月22日,1:15,1660.8
5月22日,1:00,1806.4
5月22日,0:45,2104
5月22日,0:30,1788.8
5月22日,0:15,2003.2
5月22日,0:00,1523.2
5月21日,23:45,1529.6
5月21日,23:30,1296
5月21日,23:15,1315.2
5月21日,23:00,1737.6
5月21日,22:45,1768
5月21日,22:30,1673.6
5月21日,22:15,1524.8
5月21日,22:00,1446.4
5月21日,21:45,1609.6
5月21日,21:30,1724.8
5月21日,21:15,1708.8
5月21日,21:00,1776
5月21日,20:45,1449.6
5月21日,20:30,1505.6
5月21日,20:15,910.4
5月21日,20:00,1404.8
5月21日,19:45,1520
5月21日,19:30,1412.8
5月21日,19:15,1510.4
5月21日,19:00,1982.4
5月21日,18:45,2212.8
5月21日,18:30,2216
5月21日,18:15,2300.8
5月21日,18:00,2342.4
5月21日,17:45,2641.6
5月21日,17:30,2481.6
5月21日,17:15,2636.8
5月21日,17:00,2504
5月21日,16:45,1281.6
5月21日,16:30,1459.2
5月21日,16:15,1644.8
5月21日,16:00,1171.2
5月21日,15:45,1315.2
5月21日,15:30,1236.8
5月21日,15:15,1411.2
5月21日,15:00,2358.4
5月21日,14:45,2238.4
5月21日,14:30,2179.2
5月21日,14:15,2339.2
5月21日,14:00,2300.8
5月21日,13:45,1827.2
5月21日,13:30,2208
5月21日,13:15,1848
5月21日,13:00,3084.8
5月21日,12:45,3145.6
5月21日,12:30,2646.4
5月21日,12:15,2814.4
5月21日,12:00,2641.6
5月21日,11:45,2411.2
5月21日,11:30,2715.2
5月21日,11:15,2548.8
5月21日,11:00,1568
5月21日,10:45,481.6
5月21日,10:30,316.8
5月21日,10:15,640
5月21日,10:00,608
5月21日,9:45,462.4
5月21日,9:30,401.6
5月21日,9:15,881.6
5月21日,9:00,1521.6
5月21日,8:45,1859.2
5月21日,8:30,2003.2
5月21日,8:15,1313.6
5月21日,8:00,1000
5月21日,7:45,1553.6
5月21日,7:30,1588.8
5月21日,7:15,1899.2
5月21日,7:00,1950.4
5月21日,6:45,1740.8
5月21日,6:30,1803.2
5月21日,6:15,1582.4
5月21日,6:00,1931.2
5月21日,5:45,2193.6
5月21日,5:30,2252.8
5月21日,5:15,2539.2
5月21日,5:00,1782.4
5月21日,4:45,2132.8
5月21日,4:30,2352
5月21日,4:15,2331.2
5月21日,4:00,2500.8
5月21日,3:45,2260.8
5月21日,3:30,2356.8
5月21日,3:15,2707.2
5月21日,3:00,2408
5月21日,2:45,2601.6
5月21日,2:30,2344
5月21日,2:15,2723.2
5月21日,2:00,2108.8
5月21日,1:45,2385.6
5月21日,1:30,2230.4
5月21日,1:15,2406.4
5月21日,1:00,2497.6
5月21日,0:45,2374.4
5月21日,0:30,2736
5月21日,0:15,2489.6
5月21日,0:00,2684.8
5月20日,23:45,2744
5月20日,23:30,1976
5月20日,23:15,1555.2
5月20日,23:00,2441.6
5月20日,22:45,2417.6
5月20日,22:30,2817.6
5月20日,22:15,2721.6
5月20日,22:00,2569.6
5月20日,21:45,2452.8
5月20日,21:30,2526.4
5月20日,21:15,2470.4
5月20日,21:00,2732.8
5月20日,20:45,2558.4
5月20日,20:30,2689.6
5月20日,20:15,2385.6
5月20日,20:00,2313.6
5月20日,19:45,2164.8
5月20日,19:30,2446.4
5月20日,19:15,2276.8
5月20日,19:00,2176
5月20日,18:45,2680
5月20日,18:30,2827.2
5月20日,18:15,2360
5月20日,18:00,2408
5月20日,17:45,2848
5月20日,17:30,3254.4
5月20日,17:15,3049.6
5月20日,17:00,2473.6
5月20日,16:45,1644.8
5月20日,16:30,2099.2
5月20日,16:15,2252.8
5月20日,16:00,2009.6
5月20日,15:45,1832
5月20日,15:30,1886.4
5月20日,15:15,1555.2
5月20日,15:00,2742.4
5月20日,14:45,2558.4
5月20日,14:30,2360
5月20日,14:15,2750.4
5月20日,14:00,2780.8
5月20日,13:45,2691.2
5月20日,13:30,2395.2
5月20日,13:15,2038.4
5月20日,13:00,3374.4
5月20日,12:45,3310.4
5月20日,12:30,3350.4
5月20日,12:15,3140.8
5月20日,12:00,3430.4
5月20日,11:45,3244.8
5月20日,11:30,3216
5月20日,11:15,2966.4
5月20日,11:00,1857.6
5月20日,10:45,937.6
5月20日,10:30,1203.2
5月20日,10:15,928
5月20日,10:00,792
5月20日,9:45,840
5月20日,9:30,636.8
5月20日,9:15,737.6
5月20日,9:00,2108.8
5月20日,8:45,2027.2
5月20日,8:30,1833.6
5月20日,8:15,1584
5月20日,8:00,1412.8
5月20日,7:45,1142.4
5月20日,7:30,1358.4
5月20日,7:15,1032
5月20日,7:00,1006.4
5月20日,6:45,1280
5月20日,6:30,1336
5月20日,6:15,1561.6
5月20日,6:00,1254.4
5月20日,5:45,1401.6
5月20日,5:30,1768
5月20日,5:15,1492.8
5月20日,5:00,1590.4
5月20日,4:45,1670.4
5月20日,4:30,1950.4
5月20日,4:15,1966.4
5月20日,4:00,2206.4
5月20日,3:45,1960
5月20日,3:30,1516.8
5月20日,3:15,2075.2
5月20日,3:00,2120
5月20日,2:45,1875.2
5月20日,2:30,1776
5月20日,2:15,1800
5月20日,2:00,2030.4
5月20日,1:45,1992
5月20日,1:30,2036.8
5月20日,1:15,1851.2
5月20日,1:00,2230.4
5月20日,0:45,2036.8
5月20日,0:30,1558.4
5月20日,0:15,2150.4
5月20日,0:00,1992
5月19日,23:45,1356.8
5月19日,23:30,1281.6
5月19日,23:15,1432
5月19日,23:00,1659.2
5月19日,22:45,1702.4
5月19日,22:30,1161.6
5月19日,22:15,1614.4
5月19日,22:00,1403.2
5月19日,21:45,1844.8
5月19日,21:30,2102.4
5月19日,21:15,2020.8
5月19日,21:00,1739.2
5月19日,20:45,1785.6
5月19日,20:30,1696
5月19日,20:15,1784
5月19日,20:00,2016
5月19日,19:45,2571.2
5月19日,19:30,2137.6
5月19日,19:15,2684.8
5月19日,19:00,2648
5月19日,18:45,2673.6
5月19日,18:30,2675.2
5月19日,18:15,2881.6
5月19日,18:00,2368
5月19日,17:45,2515.2
5月19日,17:30,3062.4
5月19日,17:15,2918.4
5月19日,17:00,2835.2
5月19日,16:45,2364.8
5月19日,16:30,2169.6
5月19日,16:15,2084.8
5月19日,16:00,2184
5月19日,15:45,2241.6
5月19日,15:30,1835.2
5月19日,15:15,1344
5月19日,15:00,2444.8
5月19日,14:45,2412.8
5月19日,14:30,2054.4
5月19日,14:15,2395.2
5月19日,14:00,2638.4
5月19日,13:45,2422.4
5月19日,13:30,2214.4
5月19日,13:15,2822.4
5月19日,13:00,3056
5月19日,12:45,3241.6
5月19日,12:30,3304
5月19日,12:15,3035.2
5月19日,12:00,2918.4
5月19日,11:45,2921.6
5月19日,11:30,3006.4
5月19日,11:15,3251.2
5月19日,11:00,2272
5月19日,10:45,1612.8
5月19日,10:30,1118.4
5月19日,10:15,1737.6
5月19日,10:00,1174.4
5月19日,9:45,1267.2
5月19日,9:30,1564.8
5月19日,9:15,1286.4
5月19日,9:00,2315.2
5月19日,8:45,2881.6
5月19日,8:30,2716.8
5月19日,8:15,2073.6
5月19日,8:00,1537.6
5月19日,7:45,1272
5月19日,7:30,1612.8
5月19日,7:15,1296
5月19日,7:00,1609.6
5月19日,6:45,1473.6
5月19日,6:30,1419.2
5月19日,6:15,1684.8
5月19日,6:00,1740.8
5月19日,5:45,2121.6
5月19日,5:30,2270.4
5月19日,5:15,2385.6
5月19日,5:00,1918.4
5月19日,4:45,1963.2
5月19日,4:30,1798.4
5月19日,4:15,2328
5月19日,4:00,2656
5月19日,3:45,2308.8
5月19日,3:30,2396.8
5月19日,3:15,2211.2
5月19日,3:00,2264
5月19日,2:45,1968
5月19日,2:30,2182.4
5月19日,2:15,2180.8
5月19日,2:00,2268.8
5月19日,1:45,2089.6
5月19日,1:30,2299.2
5月19日,1:15,2073.6
5月19日,1:00,2046.4
5月19日,0:45,2289.6
5月19日,0:30,2459.2
5月19日,0:15,2052.8
5月19日,0:00,1870.4
5月18日,23:45,2233.6
5月18日,23:30,1780.8
5月18日,23:15,1536
5月18日,23:00,1825.6
5月18日,22:45,1787.2
5月18日,22:30,1942.4
5月18日,22:15,2216
5月18日,22:00,2161.6
5月18日,21:45,2107.2
5月18日,21:30,2251.2
5月18日,21:15,2299.2
5月18日,21:00,2070.4
5月18日,20:45,2224
5月18日,20:30,2571.2
5月18日,20:15,2646.4
5月18日,20:00,2681.6
5月18日,19:45,2585.6
5月18日,19:30,2822.4
5月18日,19:15,2897.6
5月18日,19:00,3056
5月18日,18:45,3096
5月18日,18:30,3065.6
5月18日,18:15,2388.8
5月18日,18:00,2488
5月18日,17:45,2844.8
5月18日,17:30,3163.2
5月18日,17:15,2736
5月18日,17:00,2961.6
5月18日,16:45,2036.8
5月18日,16:30,1732.8
5月18日,16:15,1617.6
5月18日,16:00,1950.4
5月18日,15:45,1852.8
5月18日,15:30,2028.8
5月18日,15:15,2001.6
5月18日,15:00,2488
5月18日,14:45,2257.6
5月18日,14:30,2681.6
5月18日,14:15,2601.6
5月18日,14:00,2246.4
5月18日,13:45,2147.2
5月18日,13:30,2158.4
5月18日,13:15,2312
5月18日,13:00,3238.4
5月18日,12:45,3136
5月18日,12:30,3193.6
5月18日,12:15,3385.6
5月18日,12:00,2750.4
5月18日,11:45,3080
5月18日,11:30,3480
5月18日,11:15,3064
5月18日,11:00,2057.6
5月18日,10:45,1555.2
5月18日,10:30,971.2
5月18日,10:15,1025.6
5月18日,10:00,1096
5月18日,9:45,1377.6
5月18日,9:30,1526.4
5月18日,9:15,851.2
5月18日,9:00,1868.8
5月18日,8:45,2468.8
5月18日,8:30,1760
5月18日,8:15,1936
5月18日,8:00,1468.8
5月18日,7:45,1489.6
5月18日,7:30,1489.6
5月18日,7:15,1590.4
5月18日,7:00,1377.6
5月18日,6:45,1723.2
5月18日,6:30,1724.8
5月18日,6:15,1408
5月18日,6:00,1616
5月18日,5:45,1368
5月18日,5:30,1552
5月18日,5:15,1428.8
5月18日,5:00,1622.4
5月18日,4:45,2084.8
5月18日,4:30,1897.6
5月18日,4:15,1854.4
5月18日,4:00,1984
5月18日,3:45,1892.8
5月18日,3:30,1774.4
5月18日,3:15,2067.2
5月18日,3:00,2060.8
5月18日,2:45,1828.8
5月18日,2:30,1833.6
5月18日,2:15,1515.2
5月18日,2:00,1683.2
5月18日,1:45,2115.2
5月18日,1:30,1931.2
5月18日,1:15,1708.8
5月18日,1:00,1923.2
5月18日,0:45,2123.2
5月18日,0:30,2108.8
5月18日,0:15,2118.4
5月18日,0:00,1886.4
5月17日,23:45,1913.6
5月17日,23:30,1686.4
5月17日,23:15,1620.8
5月17日,23:00,1550.4
5月17日,22:45,1574.4
5月17日,22:30,1720
5月17日,22:15,1748.8
5月17日,22:00,2392
5月17日,21:45,2433.6
5月17日,21:30,2568
5月17日,21:15,2833.6
5月17日,21:00,2643.2
5月17日,20:45,1956.8
5月17日,20:30,2484.8
5月17日,20:15,2502.4
5月17日,20:00,3086.4
5月17日,19:45,2579.2
5月17日,19:30,2521.6
5月17日,19:15,2875.2
5月17日,19:00,2998.4
5月17日,18:45,2696
5月17日,18:30,2956.8
5月17日,18:15,3252.8
5月17日,18:00,3084.8
5月17日,17:45,3140.8
5月17日,17:30,3097.6
5月17日,17:15,3198.4
5月17日,17:00,3280
5月17日,16:45,2353.6
5月17日,16:30,1987.2
5月17日,16:15,2326.4
5月17日,16:00,2136
5月17日,15:45,1912
5月17日,15:30,2000
5月17日,15:15,2310.4
5月17日,15:00,4148.8
5月17日,14:45,3107.2
5月17日,14:30,3366.4
5月17日,14:15,3241.6
5月17日,14:00,3174.4
5月17日,13:45,3448
5月17日,13:30,2870.4
5月17日,13:15,2950.4
5月17日,13:00,3236.8
5月17日,12:45,3961.6
5月17日,12:30,3940.8
5月17日,12:15,3918.4
5月17日,12:00,3604.8
5月17日,11:45,3968
5月17日,11:30,4372.8
5月17日,11:15,4264
5月17日,11:00,3164.8
5月17日,10:45,2108.8
5月17日,10:30,1857.6
5月17日,10:15,1657.6
5月17日,10:00,1872
5月17日,9:45,1644.8
5月17日,9:30,1691.2
5月17日,9:15,1672
5月17日,9:00,2531.2
5月17日,8:45,2396.8
5月17日,8:30,2329.6
5月17日,8:15,2088
5月17日,8:00,1963.2
5月17日,7:45,1395.2
5月17日,7:30,1243.2
5月17日,7:15,1284.8
5月17日,7:00,1332.8
5月17日,6:45,1080
5月17日,6:30,1358.4
5月17日,6:15,1145.6
5月17日,6:00,868.8
5月17日,5:45,1483.2
5月17日,5:30,1595.2
5月17日,5:15,1880
5月17日,5:00,1720
5月17日,4:45,1633.6
5月17日,4:30,1560
5月17日,4:15,1387.2
5月17日,4:00,1694.4
5月17日,3:45,1547.2
5月17日,3:30,1723.2
5月17日,3:15,1648
5月17日,3:00,1518.4
5月17日,2:45,1625.6
5月17日,2:30,1363.2
5月17日,2:15,1904
5月17日,2:00,1592
5月17日,1:45,1763.2
5月17日,1:30,1728
5月17日,1:15,1456
5月17日,1:00,1827.2
5月17日,0:45,1952
5月17日,0:30,2014.4
5月17日,0:15,1608
5月17日,0:00,1867.2
5月16日,23:45,1604.8
5月16日,23:30,1806.4
5月16日,23:15,1684.8
5月16日,23:00,2131.2
5月16日,22:45,1788.8
5月16日,22:30,1542.4
5月16日,22:15,1547.2
5月16日,22:00,1126.4
5月16日,21:45,1462.4
5月16日,21:30,1566.4
5月16日,21:15,1707.2
5月16日,21:00,2353.6
5月16日,20:45,2113.6
5月16日,20:30,2587.2
5月16日,20:15,2228.8
5月16日,20:00,2244.8
5月16日,19:45,2747.2
5月16日,19:30,2384
5月16日,19:15,2984
5月16日,19:00,2944
5月16日,18:45,2750.4
5月16日,18:30,3436.8
5月16日,18:15,3156.8
5月16日,18:00,3249.6
5月16日,17:45,3361.6
5月16日,17:30,3387.2
5月16日,17:15,3334.4
5月16日,17:00,3275.2
5月16日,16:45,2404.8
5月16日,16:30,2585.6
5月16日,16:15,2241.6
5月16日,16:00,2035.2
5月16日,15:45,1835.2
5月16日,15:30,2294.4
5月16日,15:15,2129.6
5月16日,15:00,2894.4
5月16日,14:45,2483.2
5月16日,14:30,2921.6
5月16日,14:15,2932.8
5月16日,14:00,2283.2
5月16日,13:45,2601.6
5月16日,13:30,1953.6
5月16日,13:15,2715.2
5月16日,13:00,3603.2
5月16日,12:45,3232
5月16日,12:30,3142.4
5月16日,12:15,3379.2
5月16日,12:00,2905.6
5月16日,11:45,2891.2
5月16日,11:30,3921.6
5月16日,11:15,3187.2
5月16日,11:00,2486.4
5月16日,10:45,1156.8
5月16日,10:30,1904
5月16日,10:15,1507.2
5月16日,10:00,1515.2
5月16日,9:45,1782.4
5月16日,9:30,1928
5月16日,9:15,1696
5月16日,9:00,2636.8
5月16日,8:45,2190.4
5月16日,8:30,1507.2
5月16日,8:15,1764.8
5月16日,8:00,1244.8
5月16日,7:45,1195.2
5月16日,7:30,1022.4
5月16日,7:15,1206.4
5月16日,7:00,1521.6
5月16日,6:45,1716.8
5月16日,6:30,1734.4
5月16日,6:15,1678.4
5月16日,6:00,1654.4
5月16日,5:45,2195.2
5月16日,5:30,2305.6
5月16日,5:15,2464
5月16日,5:00,2422.4
5月16日,4:45,2284.8
5月16日,4:30,2539.2
5月16日,4:15,2430.4
5月16日,4:00,2264
5月16日,3:45,2611.2
5月16日,3:30,2267.2
5月16日,3:15,2598.4
5月16日,3:00,2996.8
5月16日,2:45,2739.2
5月16日,2:30,2392
5月16日,2:15,2267.2
5月16日,2:00,2534.4
5月16日,1:45,2360
5月16日,1:30,2260.8
5月16日,1:15,2363.2
5月16日,1:00,2800
5月16日,0:45,2433.6
5月16日,0:30,2731.2
5月16日,0:15,2216
5月16日,0:00,2150.4
5月15日,23:45,2441.6
5月15日,23:30,1870.4
5月15日,23:15,2097.6
5月15日,23:00,1819.2
5月15日,22:45,2089.6
5月15日,22:30,2177.6
5月15日,22:15,2022.4
5月15日,22:00,1942.4
5月15日,21:45,2283.2
5月15日,21:30,2401.6
